timestamp,hour,day_of_week,day,outdoor_temperature,humidity,solar_context,floor_level,room_area,building_orientation,distance_to_external_wall,NDVI,occupancy,hvac_status,hvac_runtime,indoor_temperature,temperature_delta,humidity_delta,outside_inside_temp_diff,rolling_mean,rolling_std,energy,historical_energy,power_ratio
2025-01-01 10:00:00,10,2,1,25.71408652225202,61.249380997203744,0.3,2,45.0,180,2.0,0.45,1,1,2.0,23.065557317423433,0.3074192859198597,-6.85366780938827,2.648529204828588,22.64002507740091,0.49526682420731216,20.872779013043086,12.450982570732553,1.6763961313468483
2025-01-01 11:00:00,11,2,1,22.78884717214162,51.77021725791467,0.3,2,45.0,180,2.0,0.45,4,0,2.0,24.35336074434346,1.287803426920025,-9.47916373928907,-1.5645135722018395,23.392352031090155,0.8463332467476405,11.093910347061941,12.450982570732553,0.8910068168547145
2025-01-01 12:00:00,12,2,1,25.912274841814124,48.92102835189228,0.3,2,45.0,180,2.0,0.45,2,1,3.0,24.020522045910745,-0.3328386984327132,-2.849188906022391,1.891752795903379,23.813146702559212,0.6684779849548609,22.086054707867266,12.450982570732553,1.7738403039598694
2025-01-01 13:00:00,13,2,1,23.901286951443954,52.699584933044996,0.3,2,45.0,180,2.0,0.45,1,0,2.0,24.421169111693864,0.4006470657831187,3.7785565811527135,-0.5198821602499102,24.265017300649358,0.21443633288902178,5.265624841971381,12.450982570732553,0.4229083778776488
2025-01-01 14:00:00,14,2,1,25.345538962288504,32.32382570452294,0.3,2,45.0,180,2.0,0.45,2,1,2.0,24.098288901201713,-0.3228802104921513,-20.375759228522057,1.2472500610867918,24.17999335293544,0.21245289102510673,22.474525155738966,12.450982570732553,1.8050402872274425
2025-01-01 15:00:00,15,2,1,23.77959106240058,30.41165426457028,0.3,2,45.0,180,2.0,0.45,1,0,2.0,24.657136269617833,0.5588473684161208,-1.9121714399526581,-0.8775452072172527,24.392198094171135,0.280547830482724,7.101183576320941,12.450982570732553,0.5703311795659468
2025-01-01 16:00:00,16,2,1,19.894731051384042,38.573634007359765,0.3,2,45.0,180,2.0,0.45,3,0,1.0,25.470621843503267,0.8134855738854334,8.161979742789484,-5.575890792119225,24.742015671440935,0.6900926102863397,8.686576916858145,12.450982570732553,0.6976619610147821
2025-01-01 17:00:00,17,2,1,20.68550647702378,24.035995730303483,0.3,2,45.0,180,2.0,0.45,3,0,1.0,26.09687352607606,0.6262516825727928,-14.537638277056281,-5.411367049052281,25.40821054639905,0.7218948811378518,7.223999545533592,12.450982570732553,0.5801951375720678
2025-01-01 18:00:00,18,2,1,22.21629377528372,23.637747883815834,0.3,2,45.0,180,2.0,0.45,2,0,0.0,26.293579724351783,0.19670619827572366,-0.3982478464876493,-4.077285949068063,25.953691697977035,0.42975655356943604,8.153963429758962,12.450982570732553,0.654885137252202
2025-01-01 19:00:00,19,2,1,17.97769027528281,36.57159488792641,0.0,2,45.0,180,2.0,0.45,0,0,0.0,25.567726670224253,-0.7258530541275299,12.933847004110575,-7.590036394941443,25.9860599735507,0.37540031514892025,6.622130144182108,12.450982570732553,0.5318560287561703
2025-01-01 20:00:00,20,2,1,16.10092006791739,39.13759500533622,0.0,2,45.0,180,2.0,0.45,0,0,0.0,25.084416670694978,-0.48330999952927556,2.566000117409814,-8.983496602777588,25.648574355090336,0.6086222832703421,4.940037242556655,12.450982570732553,0.39675882722450945
2025-01-01 21:00:00,21,2,1,14.569443508410432,43.9366151117058,0.0,2,45.0,180,2.0,0.45,0,0,0.0,24.305357524801334,-0.779059145893644,4.799020106369575,-9.735914016390902,24.985833621906853,0.6369324359460194,5.746114767405677,12.450982570732553,0.4614989005697086
2025-01-01 22:00:00,22,2,1,18.42924285356048,42.61493200834456,0.0,2,45.0,180,2.0,0.45,0,0,0.0,23.809797501890777,-0.49556002291055634,-1.321683103361238,-5.380554648330296,24.399857232462363,0.642542724207288,3.1168407009409504,12.450982570732553,0.25032889438520606
2025-01-01 23:00:00,23,2,1,14.862751676066514,46.44032525912025,0.0,2,45.0,180,2.0,0.45,0,0,0.0,23.5101034569011,-0.29969404498967833,3.82539325077569,-8.647351780834585,23.87508616119774,0.40162695988129293,5.782066925346902,12.450982570732553,0.4643863962140872
2025-01-02 00:00:00,0,3,2,15.05137529818456,43.524796306746005,0.0,2,45.0,180,2.0,0.45,0,0,0.0,23.152938657725482,-0.3571647991756173,-2.9155289523742454,-8.101563359540922,23.490946538839122,0.328848180657465,6.454851262180997,5.401794519881098,0.5184210342847846
2025-01-02 01:00:00,1,3,2,14.05216336165221,56.48792813651153,0.0,2,45.0,180,2.0,0.45,0,0,0.0,22.60987039027211,-0.5430682674533713,12.963131829765523,-8.5577070286199,23.09097083496623,0.45330442514514196,4.881124954075834,6.418585224397933,0.39202728992244135
2025-01-02 02:00:00,2,3,2,16.09820831180397,59.63306906071701,0.0,2,45.0,180,2.0,0.45,0,0,0.0,22.566392985490037,-0.04347740478207385,3.145140924205485,-6.468184673686068,22.776400677829212,0.3268152519542144,3.543283000686054,5.943448765024547,0.2845785849074227
2025-01-02 03:00:00,3,3,2,18.64689970968884,60.61825752444083,0.0,2,45.0,180,2.0,0.45,0,0,0.0,22.61556794813153,0.049174962641494346,0.9851884637238157,-3.9686682384426923,22.59727710796456,0.026897719366851553,6.178450889031087,5.400128664795106,0.4962219530813766
2025-01-02 04:00:00,4,3,2,18.609142898252514,67.70792490942854,0.0,2,45.0,180,2.0,0.45,0,0,0.0,22.217081632360138,-0.39848631577139315,7.089667384987713,-3.6079387341076234,22.4663475219939,0.2172663274390834,5.129211127630782,5.351587711636409,0.41195231769800844
2025-01-02 05:00:00,5,3,2,21.140905354743367,69.94478931291863,0.0,2,45.0,180,2.0,0.45,0,0,0.0,22.318763414188954,0.10168178182881604,2.236864403490088,-1.1778580594455867,22.383804331560203,0.20705211098566983,3.236971632001656,4.546876159224258,0.2599772036955963
2025-01-02 06:00:00,6,3,2,20.5859238361932,63.97926283225146,0.0,2,45.0,180,2.0,0.45,0,0,0.0,22.43897860247442,0.12021518828546718,-5.965526480667172,-1.8530547662812218,22.32494121634117,0.11107740664075985,4.880521627494825,4.086728726304869,0.39197883378031906
2025-01-02 07:00:00,7,3,2,24.367183106077327,68.04778205860262,0.0,2,45.0,180,2.0,0.45,0,0,0.0,22.468587801810536,0.0296091993361145,4.068519226351164,1.8985953042667916,22.40877660615797,0.07934706811002049,6.416747057503392,4.841041289202672,0.5153606971217424
2025-01-02 08:00:00,8,3,2,22.652316614743448,62.219864538618474,1.0,2,45.0,180,2.0,0.45,2,0,0.0,23.42380652440299,0.9552187225924555,-5.8279175199841475,-0.7714899096595431,22.77712430956265,0.560238869960323,8.020718567620767,12.513491269563486,0.6441835832679081
2025-01-02 09:00:00,9,3,2,23.41307567774031,72.71185408521407,1.0,2,45.0,180,2.0,0.45,5,0,0.0,25.011467588208323,1.5876610638053315,10.491989546595597,-1.5983919104680133,23.634620638140618,1.2844809632418888,12.805648222969515,23.048326044314734,1.0284849529121214
2025-01-02 10:00:00,10,3,2,26.663043621287606,54.80978002231027,1.0,2,45.0,180,2.0,0.45,1,1,1.0,24.66339907483114,-0.34806851337718214,-17.9020740629038,1.9996445464564658,24.366224395814154,0.8345067439915929,20.837495577669618,20.872779013043086,1.6735623441197738
2025-01-02 11:00:00,11,3,2,25.78198648265626,66.03251601200071,1.0,2,45.0,180,2.0,0.45,2,1,2.0,24.41426332521643,-0.24913574961470886,11.222735989690442,1.3677231574398299,24.696376662751963,0.2999647877879372,21.980935069349567,11.093910347061941,1.765397625808123
2025-01-02 12:00:00,12,3,2,27.616588533972493,40.07477814204523,1.0,2,45.0,180,2.0,0.45,4,1,3.0,25.159060505453823,0.7447971802373914,-25.95773786995548,2.45752802851867,24.7455743018338,0.37913755534374094,29.20971099750381,22.086054707867266,2.3459763782952
2025-01-02 13:00:00,13,3,2,25.18463040619484,40.84502227636732,1.0,2,45.0,180,2.0,0.45,4,1,4.0,25.359601150684185,0.20054064523036175,0.770244134322084,-0.17497074448934313,24.97764166045148,0.4980968771799687,23.45173102624453,5.265624841971381,1.8835245245118635
2025-01-02 14:00:00,14,3,2,24.9608614150671,38.10596913535619,1.0,2,45.0,180,2.0,0.45,2,1,4.0,24.976445985611104,-0.3831551650730809,-2.7390531410111265,-0.01558457054400364,25.165035880583037,0.19164746009642875,21.360227583437553,22.474525155738966,1.7155455372371327
2025-01-02 15:00:00,15,3,2,22.552586288703274,33.76573794503483,1.0,2,45.0,180,2.0,0.45,4,0,3.0,26.083784904766663,1.1073389191555592,-4.3402311903213615,-3.5311986160633886,25.47327734702065,0.5623536064427768,11.607554716529705,7.101183576320941,0.9322601369481136
2025-01-02 16:00:00,16,3,2,21.49944916114095,26.296511574313158,1.0,2,45.0,180,2.0,0.45,3,0,2.0,27.01879154880443,0.9350066440377667,-7.469226370721671,-5.519342387663478,26.02634081306073,1.0223838406526604,9.879910076579954,8.686576916858145,0.7935044499864455
2025-01-02 17:00:00,17,3,2,19.982795445007973,28.125522569560992,1.0,2,45.0,180,2.0,0.45,4,0,1.0,28.066033205991683,1.0472416571872536,1.8290109952478346,-8.08323776098371,27.056203219854257,0.9916535719570944,11.247806901817485,7.223999545533592,0.903367010428296
2025-01-02 18:00:00,18,3,2,22.439375182395118,39.177381802582126,1.0,2,45.0,180,2.0,0.45,3,0,0.0,29.08581770311795,1.0197844971262668,11.051859233021133,-6.646442520722832,28.05688081930469,1.0335434704405935,9.505728126502095,8.153963429758962,0.763452046655851
2025-01-02 19:00:00,19,3,2,19.403777135145134,33.80784451650779,0.0,2,45.0,180,2.0,0.45,0,0,0.0,28.316600114933916,-0.7692175881840342,-5.369537286074333,-8.912822979788782,28.489483674681185,0.5314194662107457,5.016584483194339,6.622130144182108,0.40290671476694456
2025-01-02 20:00:00,20,3,2,19.02118590203898,21.906040111565588,0.0,2,45.0,180,2.0,0.45,0,0,0.0,28.13233735029747,-0.18426276463644697,-11.901804404942204,-9.11115144825849,28.511585056116445,0.5057623367446532,3.4545309369155843,4.940037242556655,0.2774504676470957
2025-01-02 21:00:00,21,3,2,18.644951420079412,42.747729395345694,0.0,2,45.0,180,2.0,0.45,0,0,0.0,28.047324976984832,-0.08501237331263667,20.841689283780106,-9.40237355690542,28.165420814072075,0.1376523216682468,5.949603593832201,5.746114767405677,0.47784209479317874
2025-01-02 22:00:00,22,3,2,15.144447946466483,45.75719647822767,0.0,2,45.0,180,2.0,0.45,0,0,0.0,27.360932391621336,-0.686392585363496,3.009467082881976,-12.216484445154853,27.84686490630121,0.42297113674716785,5.096025671282675,3.1168407009409504,0.4092870295442756
2025-01-02 23:00:00,23,3,2,14.994678116993123,51.113757187481184,0.0,2,45.0,180,2.0,0.45,0,0,0.0,26.854699706775147,-0.5062326848461893,5.356560709253515,-11.860021589782024,27.42098569179377,0.5985762757842072,6.880631395202739,5.782066925346902,0.5526175429219895
2025-01-03 00:00:00,0,4,3,12.65234944839284,46.812871328525965,0.0,2,45.0,180,2.0,0.45,0,0,0.0,26.316307661054953,-0.5383920457201938,-4.300885858955219,-13.663958212662113,26.843979919817144,0.5223948624382392,5.200026774363498,6.454851262180997,0.4176398725821648
2025-01-03 01:00:00,1,4,3,13.537644892749157,53.51360969753281,0.0,2,45.0,180,2.0,0.45,0,0,0.0,25.77524606706521,-0.5410615939897419,6.700738369006842,-12.237601174316055,26.31541781163177,0.539727370016191,3.9301582715801047,4.881124954075834,0.315650451621255
2025-01-03 02:00:00,2,4,3,17.086598002443115,58.898466312741796,0.0,2,45.0,180,2.0,0.45,0,0,0.0,25.493406022737055,-0.2818400443281561,5.384856615208989,-8.40680802029394,25.86165325028574,0.41820022425926723,6.160877829603065,3.543283000686054,0.49481057375221993
2025-01-03 03:00:00,3,4,3,17.69410418631948,62.7994997916356,0.0,2,45.0,180,2.0,0.45,0,0,0.0,25.302028789997046,-0.19137723274000962,3.901033478893801,-7.607924603677567,25.52356029326644,0.23804539031911803,4.568194011484606,6.178450889031087,0.3668942579859251
2025-01-03 04:00:00,4,4,3,19.513174943071586,66.89854960398559,0.0,2,45.0,180,2.0,0.45,0,0,0.0,25.22608353924252,-0.07594525075452552,4.099049812349989,-5.712908596170934,25.340506117325543,0.13775233603842868,4.334097450941407,5.129211127630782,0.34809280523203
2025-01-03 05:00:00,5,4,3,19.364113479251138,71.73131764301287,0.0,2,45.0,180,2.0,0.45,0,0,0.0,25.0045839885801,-0.22149955066241844,4.832768039027286,-5.6404705093289635,25.177565439273224,0.15454402929532135,5.644349482106053,3.236971632001656,0.4533256271174724
2025-01-03 06:00:00,6,4,3,19.382137216817913,63.953338363547296,0.0,2,45.0,180,2.0,0.45,0,0,0.0,24.569721660779766,-0.4348623278003352,-7.777979279465576,-5.187584443961853,24.933463062867464,0.33391071925041654,4.604889800211928,4.880521627494825,0.3698414782971622
2025-01-03 07:00:00,7,4,3,21.88590254783489,65.62402733718048,0.0,2,45.0,180,2.0,0.45,0,0,0.0,24.655777340333977,0.08605567955421023,1.6706889736331831,-2.7698747924990883,24.743360996564615,0.23028131418746506,4.4250078458696125,6.416747057503392,0.35539426874398616
2025-01-03 08:00:00,8,4,3,21.957626742951927,66.58252475947656,1.0,2,45.0,180,2.0,0.45,4,0,0.0,25.510329731629284,0.8545523912953072,0.9584974222960767,-3.552702988677357,24.911942910914345,0.5200014282670411,10.326872461108543,8.020718567620767,0.8294022100218041
2025-01-03 09:00:00,9,4,3,24.844403352682466,61.30859583376092,1.0,2,45.0,180,2.0,0.45,5,1,1.0,25.54805227607539,0.03772254444610468,-5.273928925715637,-0.7036489233929224,25.238053116012882,0.5046182287597194,25.703195914610458,12.805648222969515,2.064350806741047
2025-01-03 10:00:00,10,4,3,23.355113965232682,57.19026337490393,1.0,2,45.0,180,2.0,0.45,5,0,1.0,26.88622014249554,1.3381678664201502,-4.11833245885699,-3.5311061772628562,25.981534050066738,0.7837081357018677,13.28480221371456,20.837495577669618,1.0669681800809838
2025-01-03 11:00:00,11,4,3,21.247552927329323,58.35271635289598,1.0,2,45.0,180,2.0,0.45,2,0,1.0,27.58276327327805,0.6965431307825121,1.1624529779920536,-6.3352103459487275,26.672345230616326,1.0340788504667828,7.148907106116425,21.980935069349567,0.5741640923119388
2025-01-03 12:00:00,12,4,3,25.600313201316997,45.21564653095841,1.0,2,45.0,180,2.0,0.45,4,1,2.0,26.786677220918712,-0.7960860523593389,-13.137069821937573,-1.1863640196017151,27.08522021223077,0.43374995274473416,24.377205637195143,29.20971099750381,1.9578539684487657
2025-01-03 13:00:00,13,4,3,22.96965124529509,51.17748598591144,1.0,2,45.0,180,2.0,0.45,5,0,1.0,27.82360058495724,1.036923364038529,5.961839454953029,-4.853949339662151,27.397680359718,0.5426732713069283,14.17271344580736,23.45173102624453,1.1382807232516678
2025-01-03 14:00:00,14,4,3,23.032394133838935,41.57991476620552,1.0,2,45.0,180,2.0,0.45,5,0,1.0,29.163302736001995,1.3397021510447544,-9.59757121970592,-6.1309086021630606,27.92452684729265,1.1915228879705833,12.181499738900746,21.360227583437553,0.9783565007579998
2025-01-03 15:00:00,15,4,3,25.145984229421252,29.062390557555236,1.0,2,45.0,180,2.0,0.45,3,1,2.0,27.127423484514065,-2.0358792514879305,-12.517524208650283,-1.9814392550928126,28.038108935157766,1.0347518813169012,23.474718735513814,11.607554716529705,1.8853707811537546
2025-01-03 16:00:00,16,4,3,22.95968587028097,45.636963877292565,1.0,2,45.0,180,2.0,0.45,5,0,1.0,28.712823189601327,1.5853997050872621,16.57457331973733,-5.753137319320356,28.33451647003913,1.069363391092558,12.367706506993427,9.879910076579954,0.9933116873896463
2025-01-03 17:00:00,17,4,3,22.29582087847681,37.370802335338894,1.0,2,45.0,180,2.0,0.45,4,0,1.0,29.594359085105,0.8815358955036743,-8.266161541953672,-7.298538206628191,28.47820191974013,1.2500912644959057,9.760329174579233,11.247806901817485,0.7839003162306238
2025-01-03 18:00:00,18,4,3,19.697787464397614,29.479840516255724,1.0,2,45.0,180,2.0,0.45,1,0,1.0,30.07253281595633,0.47817373085132786,-7.89096181908317,-10.374745351558715,29.459905030220884,0.6897542944095638,6.5734609637910255,9.505728126502095,0.5279471661331123
2025-01-03 19:00:00,19,4,3,18.991200978146477,32.01260268070805,0.0,2,45.0,180,2.0,0.45,0,0,0.0,29.402797058507435,-0.669735757448894,2.5327621644523255,-10.411596080360958,29.689896319856256,0.34493770251898187,4.465440589506172,5.016584483194339,0.35864162238911945
2025-01-03 20:00:00,20,4,3,18.447444768334815,36.023529456783166,0.0,2,45.0,180,2.0,0.45,0,0,0.0,28.626669518860258,-0.7761275396471774,4.010926776075117,-10.179224750525442,29.36733313110801,0.7235837450372009,4.670858264046699,3.4545309369155843,0.375139731945821
2025-01-03 21:00:00,21,4,3,19.495143627993265,45.164997779248395,0.0,2,45.0,180,2.0,0.45,0,0,0.0,28.56802553300613,-0.058643985854129,9.14146832246523,-9.072881905012864,28.86583070345794,0.46595002855491274,6.065074018439837,5.949603593832201,0.48711609577676884
2025-01-03 22:00:00,22,4,3,14.621994483731234,39.61183620084989,0.0,2,45.0,180,2.0,0.45,0,0,0.0,27.949346885523575,-0.6186786474825539,-5.553161578398502,-13.327352401792341,28.38134731246332,0.3752706435708454,4.920109871078634,5.096025671282675,0.39515836144883143
2025-01-03 23:00:00,23,4,3,13.942074807092704,39.379371428890295,0.0,2,45.0,180,2.0,0.45,0,0,0.0,27.15716406447523,-0.7921828210483461,-0.2324647719595987,-13.215089257382525,27.891512161001646,0.7072065910089296,4.178771126677537,6.880631395202739,0.3356177797967698
2025-01-04 00:00:00,0,5,4,14.396143816512653,47.079756279227915,0.0,2,45.0,180,2.0,0.45,0,0,0.0,26.35256761159131,-0.8045964528839171,7.70038485033762,-11.956423795078658,27.1530261871967,0.7983976790647611,5.182323376960128,5.200026774363498,0.4162180251654811
2025-01-04 01:00:00,1,5,4,13.511081896400654,55.1144758647142,0.0,2,45.0,180,2.0,0.45,0,0,0.0,25.81188717204936,-0.5406804395419513,8.034719585486286,-12.300805275648706,26.440539616038635,0.6769392768176774,5.257045387849369,3.9301582715801047,0.42221931947817926
2025-01-04 02:00:00,2,5,4,16.493825018185564,55.81774443775508,0.0,2,45.0,180,2.0,0.45,0,0,0.0,25.477148357829808,-0.334738814219552,0.7032685730408801,-8.983323339644244,25.88053438049016,0.4417284764241181,5.712793927801654,6.160877829603065,0.45882273911700944
2025-01-04 03:00:00,3,5,4,16.03109248961773,66.90541944062952,0.0,2,45.0,180,2.0,0.45,0,0,0.0,24.84569057220157,-0.6314577856282391,11.087675002874434,-8.814598082583839,25.37824203402691,0.4906330737479654,3.602119804917777,4.568194011484606,0.2893040596960571
2025-01-04 04:00:00,4,5,4,18.265785753447247,76.92981363573288,0.0,2,45.0,180,2.0,0.45,0,0,0.0,24.358448969313244,-0.4872416028883251,10.024394195103369,-6.092663215865997,24.893762633114875,0.5608968467972114,3.932582316104656,4.334097450941407,0.31584513862774466
2025-01-04 05:00:00,5,5,4,19.47992266347274,66.53726538744483,0.0,2,45.0,180,2.0,0.45,0,0,0.0,24.324166719554455,-0.03428224975878891,-10.392548248288051,-4.844244056081717,24.509435420356425,0.29170955335543614,6.656040884008288,5.644349482106053,0.5345795680136978
2025-01-04 06:00:00,6,5,4,20.15407806388819,66.62967516583386,0.0,2,45.0,180,2.0,0.45,0,0,0.0,24.274217016935182,-0.049949702619272784,0.09240977838902609,-4.120138953046993,24.318944235267626,0.04235813035124014,4.304667346156994,4.604889800211928,0.3457291279385133
2025-01-04 07:00:00,7,5,4,22.382465576617122,74.73905825369293,0.0,2,45.0,180,2.0,0.45,0,0,0.0,24.363780721265936,0.08956370433075378,8.109383087859072,-1.9813151446488142,24.320721485918522,0.04488113756768145,4.2315366563534385,4.4250078458696125,0.3398556404937989
2025-01-04 08:00:00,8,5,4,20.52611795989556,66.05388023162801,0.3,2,45.0,180,2.0,0.45,0,0,0.0,24.429358839465166,0.06557811819923032,-8.685178022064918,-3.903240879569605,24.355785525888763,0.07787932097946099,5.305015074896591,10.326872461108543,0.42607200233069403
2025-01-04 09:00:00,9,5,4,21.142956885686566,69.28658767325312,0.3,2,45.0,180,2.0,0.45,0,0,0.0,24.796420632651724,0.36706179318655785,3.2327074416251094,-3.6534637469651585,24.529853397794273,0.2331709467776612,4.903439062296667,25.703195914610458,0.39381944633211174
2025-01-04 10:00:00,10,5,4,25.82742115096785,62.46884135279899,0.3,2,45.0,180,2.0,0.45,0,0,0.0,25.014238542925796,0.21781791027407138,-6.817746320454134,0.8131826080420552,24.746672671680898,0.295596366005229,3.897492290258655,13.28480221371456,0.3130268850765363
2025-01-04 11:00:00,11,5,4,23.318584495233353,52.35720234966572,0.3,2,45.0,180,2.0,0.45,0,0,0.0,25.45744648852604,0.4432079456002427,-10.11163900313327,-2.138861993292686,25.089368554701185,0.33685632625124556,5.482945307374949,7.148907106116425,0.44036245944663305
2025-01-04 12:00:00,12,5,4,24.217263083534853,54.493659896274146,0.3,2,45.0,180,2.0,0.45,0,0,0.0,25.193268305800835,-0.2641781827252032,2.136457546608426,-0.9760052222659823,25.221651112417558,0.22296302057569428,5.264200660075885,24.377205637195143,0.42279399478479607
2025-01-04 13:00:00,13,5,4,26.693888167949346,34.84675353939402,0.3,2,45.0,180,2.0,0.45,0,0,0.0,25.042387454091752,-0.15088085170908272,-19.646906356880123,1.651500713857594,25.231034082806207,0.21009091115717807,3.999685238379055,14.17271344580736,0.3212345062453761
2025-01-04 14:00:00,14,5,4,25.267539708717408,33.53597531484166,0.3,2,45.0,180,2.0,0.45,0,0,0.0,25.350763295970438,0.3083758418786857,-1.3107782245523651,-0.08322358725303047,25.195473018621005,0.15419974232281122,5.928654346832175,12.181499738900746,0.47615955713954256
2025-01-04 15:00:00,15,5,4,25.435366498647266,37.06335450813365,0.3,2,45.0,180,2.0,0.45,0,0,0.0,25.38429911876247,0.03353582279203238,3.527379193291992,0.05106737988479537,25.259149956274886,0.1884692272413793,4.8651261638540175,23.474718735513814,0.3907423479404789
2025-01-04 16:00:00,16,5,4,21.71478136947239,34.23301018508129,0.3,2,45.0,180,2.0,0.45,0,0,0.0,25.12672170707459,-0.25757741168787973,-2.8303443230523584,-3.4119403376022,25.287261373935834,0.14003892790713826,5.741186979580112,12.367706506993427,0.4611031255537554
2025-01-04 17:00:00,17,5,4,21.658057343284188,25.841672587259858,0.3,2,45.0,180,2.0,0.45,0,0,0.0,25.393899293180212,0.26717758610562115,-8.391337597821433,-3.735841949896024,25.301640039672424,0.15155975107585212,6.311291428950633,9.760329174579233,0.5068910339482797
2025-01-04 18:00:00,18,5,4,20.778383208053377,26.555783859099236,0.3,2,45.0,180,2.0,0.45,0,0,0.0,25.322175623583757,-0.07172366959645515,0.7141112718393785,-4.54379241553038,25.280932207946183,0.13828134411139423,5.96242262897544,6.5734609637910255,0.47887165491587713
2025-01-04 19:00:00,19,5,4,18.954419813279575,28.783601954390704,0.0,2,45.0,180,2.0,0.45,0,0,0.0,24.81068065564242,-0.511494967941335,2.227818095291468,-5.856260842362847,25.175585190802128,0.3180449041095393,6.422852839649542,4.465440589506172,0.5158510826886213
2025-01-04 20:00:00,20,5,4,16.07288235967534,27.930170573306754,0.0,2,45.0,180,2.0,0.45,0,0,0.0,24.498552547011588,-0.3121281086308336,-0.8534313810839507,-8.425670187336248,24.877136275412585,0.41581366633949246,4.753007727464648,4.670858264046699,0.3817375617115658
2025-01-04 21:00:00,21,5,4,18.902942616591265,31.639007084497802,0.0,2,45.0,180,2.0,0.45,0,0,0.0,24.31909404870783,-0.17945849830375948,3.7088365111910484,-5.416151432116564,24.542775750453945,0.24875915424615025,5.792686358656074,6.065074018439837,0.46523929543299186
2025-01-04 22:00:00,22,5,4,14.457014253554291,40.03369290438642,0.0,2,45.0,180,2.0,0.45,0,0,0.0,23.844197881019213,-0.4748961676886161,8.394685819888618,-9.387183627464921,24.220614825579542,0.33811037438583413,3.9777144225008456,4.920109871078634,0.3194699213418638
2025-01-04 23:00:00,23,5,4,12.798118731244486,45.54062820388998,0.0,2,45.0,180,2.0,0.45,0,0,0.0,23.318769326575655,-0.5254285544435575,5.50693529950356,-10.520650595331169,23.8273537521009,0.5003750402811238,4.030107676523733,4.178771126677537,0.3236778827397091
2025-01-05 00:00:00,0,6,5,15.66630369229778,56.7026314528521,0.0,2,45.0,180,2.0,0.45,0,0,0.0,22.866803725817853,-0.4519656007578021,11.162003248962122,-7.200500033520074,23.34325697780424,0.48915699673247914,3.595088120880769,5.182323376960128,0.2887393103682782
